lemma,grammar_gloss,meaning_en,meaning_pl,source,universe,etymology_languages,etymology_words,example_wen,example_wen_source,info
jelkwiny,pron.int.,someone's,czyjś,dictionary_steenbergen,any,,,,,
"jelmię, -tu","n. -mię, -miętu",food,żywność,dictionary_steenbergen,any,,,,,
jelwietki,f,Helvetian,helwecki,dictionary_steenbergen,?,,,,,
jełasar,"v, 1",let out,wypuszczać,dictionary_steenbergen,any,,,,,
jem,f,storm,wichura,dictionary_steenbergen,any,,,,,
jemabły,adj,loveable,"miły, godny miłości",dictionary_steenbergen,any,,,,,
jemar,"v, 1",love,kochać,dictionary_steenbergen,any,,,,,
jemaszczer,"v, 8","start to love, fall in love",pokochać,dictionary_steenbergen,any,,,,,
jematórz,m,lover,kochanek,dictionary_steenbergen,any,,,,,
jematrzyca,f. I,lover (f.),kochanka,dictionary_steenbergen,any,,,,,
jemęć,m,lover,kochanek,dictionary_steenbergen,any,,,,,
jemiecier,"v, irr.",emit,"wysyłać, emitować",dictionary_steenbergen,any,,,,,
jenąć,adv,long ago,dawno,dictionary_steenbergen,any,,,,,
jenia,f. I,soul,dusza,dictionary_steenbergen,any,,,,,
jeniepr,m,juniper,jałowiec,dictionary_steenbergen,any,,,,,
jenigma,f. I,enigma,zagadka,dictionary_steenbergen,any,,,,,
"jep, -ie",n,celery,seler,dictionary_steenbergen,any,,,,,
jeprotar,"v, 1","carry away, carry out",wynosić,dictionary_steenbergen,any,,,,,
jer,"v, irr.",go,iść,dictionary_steenbergen,any,,,,,
jer: jer o kotry koście,,"go away, beat it, get the hell out of here","spadać, zjeżdżać",dictionary_steenbergen,any,latin_inherited__claude,īrĕ,,,
jer: jer o narcie,,ski,jeździć na nartach,dictionary_steenbergen,any,,,,,
jerablar,"v, 2",infuriate,"doprowadzać do szału, rozjuszyć",dictionary_steenbergen,any,,,,,
jeradzar,"v, 2",radiate with,promieniować,dictionary_steenbergen,any,,,,,
jeroszczer,"v, 8","irritate, make angry","rozzłościć, drażnić",dictionary_steenbergen,any,,,,,
jerur,v. irr.,drive away,wyjechać,dictionary_steenbergen,any,,,,,
jerza,f. I,threshing-floor,klepisko,dictionary_steenbergen,any,,,,,
jerzar,"v, 4",stick,kleić,dictionary_steenbergen,any,,,,,
jerzmita,m. I,hermit,pustelnik,dictionary_steenbergen,any,,,,,
jesaler,"v, 6",jump out,wyskakiwać,dictionary_steenbergen,any,,,,,
jesęgniar sie,"v, 2",bleed to death,wykrwawić się,dictionary_steenbergen,any,,,,,
jesięcier (perf. jesiąszy),"v, 5",sense,wyczuwać,dictionary_steenbergen,any,,,,,
jesoniaty,adj,ideal,wymarzony,dictionary_steenbergen,any,,,,,
jeszczepceń,f,exception,wyjątek,dictionary_steenbergen,any,,,,,
jeszczepconały,adj,exceptional,wyjątkowy,dictionary_steenbergen,any,,,,,
jeszerzer,"v, 7",switch off,wyłączać,dictionary_steenbergen,any,,,,,
jeśpierzer,"v, 5",experience,doświadczyć,dictionary_steenbergen,,,,,,
jeśpierzęca,f. I,experience,doświadczenie,dictionary_steenbergen,,,,,,
jetrar,"v, irr.",pull out,wyciągać,dictionary_steenbergen,,,,,,
jewanieszczer,"v, 8",evanesce,"zanikać, ulatniać się",dictionary_steenbergen,,,,,,
jewanieszczęca,f. I,evanescence,zaniknięcie,dictionary_steenbergen,,,,,,
jewidzięci,adj,evident,oczywisty,dictionary_steenbergen,,,,,,
jewieńtać,f,youth (youngness),młodość,dictionary_steenbergen,,,,,,
jewieścier,"v, 5","take off, remove",zdejmować,dictionary_steenbergen,,,,,,
"jewię, -tu",m,event,wydarzenie,dictionary_steenbergen,,,,,,
jewiętyć,f,youth,młodzież,dictionary_steenbergen,,,,,,
jewitar,"v, 1",avoid,unikać,dictionary_steenbergen,,,,,,
jewni,adj,young,młody,dictionary_steenbergen,,,,,,
jewrzan,m,hell,piekło,dictionary_steenbergen,,,,,,
Jewrzej,m,Jew,Żyd,dictionary_steenbergen,,,,,,
jewrzejki,adj,Jewish,żydowski,dictionary_steenbergen,,,,,,
jewtar,"v, 1","live, inhabit",mieszkać,dictionary_steenbergen,,,,,,
jęblęca,f. I,surroundings,otoczenie,dictionary_steenbergen,,,,,,
jębłaceń,f,walk,spacer,dictionary_steenbergen,,,,,,
jębłar,"v, 1",walk,spacerować,dictionary_steenbergen,,,,,,
"jębu, jębie",num,both,"obu, obie",dictionary_steenbergen,,,,,,
jębudwu,num,both,obydwu,dictionary_steenbergen,,,,,,
jęć,adv,"in total, altogether",ogółem,dictionary_steenbergen,,,,,,
jędkar,"v, 1",point,wskazywać,dictionary_steenbergen,,,,,,
jędr,m,son-in-law,zięć,dictionary_steenbergen,,,,,,
jęgieł,m,corner,"róg, kąt",dictionary_steenbergen,,,,,,
jęgiertać,f,whole,całość,dictionary_steenbergen,,,,,,
jęgry,adj,"entire, whole",cały,dictionary_steenbergen,,,,,,
jękieł,n,knee,kolano,dictionary_steenbergen,,,,,,
jękóra,adv,still,jeszcze,dictionary_steenbergen,,,,,,
jękóra: jękóra wiecz,,once more,jeszcze raz,dictionary_steenbergen,,,,,,
jępiarar,"v, 1","order, charge",rozkazywać,dictionary_steenbergen,,,,,,
jępiltydzień,f,"breadth, width",szerokość,dictionary_steenbergen,,,,,,
jępli,adj,"broad, wide",szeroki,dictionary_steenbergen,,,,,,
jępraciwy,adj,imperative,rozkazujący (tryb),dictionary_steenbergen,,,,,,
jęsiem,adv,together,razem,dictionary_steenbergen,,,,,,
jętar,prep +1,between,między,dictionary_steenbergen,,,,,,
jętarmiedzar,"v, 2",mediate,pośredniczyć,dictionary_steenbergen,,,,,,
jętarnoconały,adj,international,międzynarodowy,dictionary_steenbergen,,,,,,
jętarprzędza,f. I,enterprise,"przedsiębiorstwo, przedsięwzięcie",dictionary_steenbergen,,,,,,
jętarprzędzier,"v, 7",undertake,podejmować,dictionary_steenbergen,,,,,,
jętarprzędzięć,m,undertaker,przedsiębiorca,dictionary_steenbergen,,,,,,
jętarrąpier,"v, 7",interrupt,przerywać,dictionary_steenbergen,,,,,,
jętrata,f. I,entrance,wejście,dictionary_steenbergen,,,,,,
jętrzerzy,adj,former,"dawny, były",dictionary_steenbergen,,,,,,
jętrzortać,f,past,przeszłość,dictionary_steenbergen,,,,,,
jęwnier,"v, irr.",find,znajdować,dictionary_steenbergen,,,,,,
jęwrzuzy,adj,reverse,odwrotny,dictionary_steenbergen,,,,,,
jęzłutar,"v, 1",insult,obrażać,dictionary_steenbergen,,,,,,
"jężeń, -nie",n,engine,silnik,dictionary_steenbergen,,,,,,
"jo (miej, mi, mie)",pron.pers.,I,ja,dictionary_steenbergen,,,,,,
joczęt,m,hyacinth,hiacynt,dictionary_steenbergen,,,,,,
jogurt,m,yoghurt,jogurt,dictionary_steenbergen,,,,,,
joseł,m,exile,wygnaniec,dictionary_steenbergen,,,,,,
jotrzan,adv,eternally,wiecznie,dictionary_steenbergen,,,,,,
jotrzany,adj,eternal,wieczny,dictionary_steenbergen,,,,,,
jotrzeniewkar,"v, 1",make eternal,uwiecznić,dictionary_steenbergen,,,,,,
jotrzeńtać,f,eternity,wieczność,dictionary_steenbergen,,,,,,
jódz,n,iodine,jod,dictionary_steenbergen,,,,,,
jódzej,m,Thursday,czwartek,dictionary_steenbergen,,,,,,
"Jów, -ie",m,Jove,Jowisz,dictionary_steenbergen,,,,,,
judkaceń,f,jurisdiction,jurysdykcja,dictionary_steenbergen,,,,,,
judkar,"v, 1",judge,osądzać,dictionary_steenbergen,,,,,,
judziecz,m,judge,sędzia,dictionary_steenbergen,,,,,,
jukędy,adj,pleasant,przyjemny,dictionary_steenbergen,,,,,,
jul,m,July,lipiec,dictionary_steenbergen,,,,,,
juń,m,June,czerwiec,dictionary_steenbergen,,,,,,
ka,conj,than (with comparatives),niż,dictionary_steenbergen,,,,,,
kabina,f. I,cabin,kabina,dictionary_steenbergen,,,,,,
kabina: kabina telefonica,f. I,telephone booth,budka telefoniczna,dictionary_steenbergen,,,,,,
kadlesyn,m,son-of-a-bitch,sukinsyn,dictionary_steenbergen,,,,,,
kadła,f. I,bitch,suka,dictionary_steenbergen,,,,,,
kadzier,"v, 7",fall,padać,dictionary_steenbergen,,,,,,
kakar,"v, 1",shit,srać,dictionary_steenbergen,,,,,,
kaktus,m,cactus,kaktus,dictionary_steenbergen,,,,,,
kalafior,m,cauliflower,kalafior,dictionary_steenbergen,,,,,,
kalc,n,calcium,wapń,dictionary_steenbergen,,,,,,
kaldarza,f. I,"kettle, cauldron",kociół,dictionary_steenbergen,,,,,,
kaldy,adj,warm,ciepły,dictionary_steenbergen,,,,,,
kaleszczer,"v, 8",warm,"rozgrzewać, ogrzewać",dictionary_steenbergen,,,,,,
kalk,m,lime,wapno,dictionary_steenbergen,,,,,,
kalkułar,"v, 1",count,"liczyć, obliczyć",dictionary_steenbergen,,,,,,
kałcz,f,heel,"pięta, obcas",dictionary_steenbergen,,,,,,
kałcz,m,shoe,but,dictionary_steenbergen,,,,,,
kałmar,"v, 1",calm down,uspokajać,dictionary_steenbergen,,,,,,
kałórz,m,warmth,ciepło,dictionary_steenbergen,,,,,,
kałwy,adj,bald,łysy,dictionary_steenbergen,,,,,,
kambrzycy,adj,"Cymbrian, Kemrese",kambryjski,dictionary_steenbergen,,,,,,
kamera,f. I,camera,kamera,dictionary_steenbergen,,,,,,
kamion,m,truck,"tir, ciężarówka",dictionary_steenbergen,,,,,,
kanalia,f. I,rabble,"melina, kanalia",dictionary_steenbergen,,,,,,
kanalizaceń,f,sewers,kanalizacja,dictionary_steenbergen,,,,,,
kanał,m,canal,kanał,dictionary_steenbergen,,,,,,
kandydar,"v, 1",candidate,kandydować,dictionary_steenbergen,,,,,,
kandydat,m,candidate,kandydat,dictionary_steenbergen,,,,,,
kaniesęgień!,intj,Dog blood! (curse),psiakrew!,dictionary_steenbergen,,,,,,
kany,adj,grey (hair),siwy,dictionary_steenbergen,,,,,,
kań,f,dog,pies,dictionary_steenbergen,,,,,,
"kap, kapcie",n. irregular,head,głowa,dictionary_steenbergen,,,,,,
kapital,m,capital,kapitał,dictionary_steenbergen,,,,,,
"kapiteł, -tłu",n,chapter,"rozdział, nagłówek",dictionary_steenbergen,,,,,,
kaptań,m,captain,kapitan,dictionary_steenbergen,,,,,,
karbuń,m,carbon,węgiel,dictionary_steenbergen,,,,,,
kardiolog,m,cardiologist,kardiolog,dictionary_steenbergen,,,,,,
"kareń, karnie",f,meat,mięso,dictionary_steenbergen,,,,,,
"karmię, -mnie","n. III -mię, -mnie",song,pieśń,dictionary_steenbergen,,,,,,
karnały,adj,"meat, pertaining to -",mięsny,dictionary_steenbergen,,,,,,
karnawał,m,Carnival,Karnawał,dictionary_steenbergen,,,,,,
karpa,m,carp,karp,dictionary_steenbergen,,,,,,
karpier,"v, 7",seize,chwytać,dictionary_steenbergen,,,,,,
karta,f. I,card,karta,dictionary_steenbergen,,,,,,
kartać,f,expensiveness,kosztowność,dictionary_steenbergen,,,,,,
karty,adj,short,krótki,dictionary_steenbergen,,,,,,
"karwamię, -mnie","n. III -mię, -mnie",curve,skrzywienie,dictionary_steenbergen,,,,,,
karwar,"v, 1","bow, bend",krzywić,dictionary_steenbergen,,,,,,
karwaty,adj,"curved, bended",skrzywiony,dictionary_steenbergen,,latin_inherited__claude,curvātus,,,
karwy,adj,curved,krzywy,dictionary_steenbergen,,,,,,
kary,adj,"sweet, beloved; expensive",drogi; miły,dictionary_steenbergen,,,,,,
kasa,f. I,cash register,kasa,dictionary_steenbergen,,,,,,
kasar,"v, 1","cancel, annul",kasować,dictionary_steenbergen,,,,,,
kaseta,f. I,cassette,kaseta,dictionary_steenbergen,,,,,,
kastylany,adj,Castilian,kastylijski,dictionary_steenbergen,,,,,,
katastrofa,f. I,disaster,katastrofa,dictionary_steenbergen,,,,,,
katedra,f. I,chair (professor); cathedral,katedra,dictionary_steenbergen,,,,,,
katolicy,adj,Catholic,katolicki,dictionary_steenbergen,,,,,,
katolicyzm,m,Catholicism,katolicyzm,dictionary_steenbergen,,,,,,
kawa,f. I,coffee,kawa,dictionary_steenbergen,,,,,,
kawał,m,horse,koń,dictionary_steenbergen,,,,,,
kawała,f. I,mare,klacz,dictionary_steenbergen,,,,,,
kawałarz,m,horseman,jedźca,dictionary_steenbergen,,,,,,
kawla,f. I,cage,klatka,dictionary_steenbergen,,,,,,
kaz,m,case,przypadek,dictionary_steenbergen,,,,,,
kaza,f. I,hut,chata,dictionary_steenbergen,,,,,,
każ,m. II inanimate,cheese,ser,dictionary_steenbergen,,,,,,
kączołarz,m,chancellor,kanclerz,dictionary_steenbergen,,,,,,
kąka,f. I,mussel,"małż, omułek",dictionary_steenbergen,,,,,,
kąkier,m,crab,krab,dictionary_steenbergen,,,,,,
kąp,m,field,pole,dictionary_steenbergen,,,,,,
kąpan,m,"comrade, buddy","kumpel, towarzysz",dictionary_steenbergen,any,,,,,
kąpiestrzy,adj,rural,wiejski,dictionary_steenbergen,any,,,,,
kąt,adv,how much,ile,dictionary_steenbergen,any,,,,,
kątar,"v, 1",count,liczyć,dictionary_steenbergen,any,,,,,
kątkąk,adv,no matter how much,wszystko jedno ile,dictionary_steenbergen,any,,,,,
kąttać,f,quantity,ilość,dictionary_steenbergen,any,,,,,
kczyna,f. I,kitchen,kuchnia,dictionary_steenbergen,any,,,,,
kczynarz,m,cook,kucharz,dictionary_steenbergen,any,,,,,
kelner,m,waiter,kelner,dictionary_steenbergen,any,,,,,
kęblar,"v, 2",change,zmieniać,dictionary_steenbergen,any,,,,,
kębra,f. I,room,pokój,dictionary_steenbergen,any,,,,,
kęceń,f,song,pieśń,dictionary_steenbergen,any,latin_inherited__claude,cantiōnem,,,
kęciekieł,n,song,piosenka,dictionary_steenbergen,,,,,,
kędy,adv,when,kiedy,dictionary_steenbergen,,,,,,
kędykąk,adv,whenever,kiedykolwiek,dictionary_steenbergen,,,,,,
kędzier,"v, 5","season, spice",przyprawiać,dictionary_steenbergen,,,,,,
"kędzimię, -tu","n. -mię, -miętu",spice,przyprawa,dictionary_steenbergen,,,,,,
kęt,m. II inanimate,song,pieśń,dictionary_steenbergen,,,,,,
kętar,"v, 1",sing,śpiewać,dictionary_steenbergen,,,,,,
kętra,prep +1,against,przeciw,dictionary_steenbergen,,,,,,
kętrapunier (pp. kętrapusty),"v, 7","oppose, set against",przeciwstawiać,dictionary_steenbergen,,,,,,
kętrarzy,adj,"contrary, opposite",przeciwny,dictionary_steenbergen,,,,,,
kętrocar,"v, 1",counteract,przeciwdziałać,dictionary_steenbergen,,,,,,
"ki (kiju, kiej)",pron.int.,who,kto,dictionary_steenbergen,,,,,,
kibel,m,toilet,kibel,dictionary_steenbergen,,,,,,
kibicar,"v, 2",support (sport),kibicować,dictionary_steenbergen,,,,,,
kiebkieł,n,bedroom,sypialnia,dictionary_steenbergen,,,,,,
kiebtar,"v, 1",lie,leżeć,dictionary_steenbergen,,,,,,
"kiełmię, -mnie","n. III -mię, -mnie",top,szczyt,dictionary_steenbergen,,,,,,
kiełpa,f. I,guilt,wina,dictionary_steenbergen,,,,,,
kiełt,m,knife,nóż,dictionary_steenbergen,,,,,,
kiera,f. I,care,opieka,dictionary_steenbergen,,,,,,
kierar,"v, 1",cure,leczyć,dictionary_steenbergen,,,,,,
kikąk,pron.ind.,whoever,ktokolwiek,dictionary_steenbergen,,,,,,
kilicar,"v, 2",fuck,pierdolić,dictionary_steenbergen,,,,,,
kił,m,ass,dupa,dictionary_steenbergen,,,,,,
kiłarz,m,"prat, dipshit",dupek,dictionary_steenbergen,,,,,,
kipr,n,cupper,miedź,dictionary_steenbergen,,,,,,
kistudzier,"v, 5",guard,"pilnować, chronić",dictionary_steenbergen,,,,,,
kistudź,m,guard,"ochroniarz, stróż",dictionary_steenbergen,,,,,,
kiszka,prep +1,as far as,aż do,dictionary_steenbergen,,,,,,
klarnet,m,clarinet,klarnet,dictionary_steenbergen,,,,,,
klasa,f. I,class,klasa,dictionary_steenbergen,,,,,,
klawisz,m,key (on a keyboard),klawisz,dictionary_steenbergen,,,,,,
klijęcioła,f. I,customers,klientela,dictionary_steenbergen,,,,,,
klijęć,m,client,klient,dictionary_steenbergen,,,,,,
klikar,"v, 1",click,kliknąć,dictionary_steenbergen,,,,,,
"klinamię, -mnie","n. III -mię, -mnie","tendency, bending",skłonność,dictionary_steenbergen,,,,,,
klinar sie,"v, 1",tend,skłaniać się,dictionary_steenbergen,,,,,,
klinaty,adj,bended,"zgięty, wygięty",dictionary_steenbergen,,,,,,
klinicy,adj,clinical,kliniczny,dictionary_steenbergen,,,,,,
klinika,f. I,clinic,klinika,dictionary_steenbergen,,,,,,
klocyk,m,block,klocek,dictionary_steenbergen,,,,,,
klucz,m,key,klucz,dictionary_steenbergen,,,,,,
kłamar,"v, 1",call,wołać,dictionary_steenbergen,,,,,,
kłartać,f,"clearness, brightness",jasność,dictionary_steenbergen,,,,,,
kłary,adj,clear,jasny,dictionary_steenbergen,,,,,,
kław,f,lock,zamek,dictionary_steenbergen,,,,,,
kłop,m,"strike, hit, blow",uderzenie,dictionary_steenbergen,,,,,,
kłopar,"v, 1","strike, hit, blow","uderzać, trzaskać",dictionary_steenbergen,,,,,,
kłużeń,f,enclosure,ogrodzenie,dictionary_steenbergen,,,,,,
kmeł,m,pile,kupa,dictionary_steenbergen,,,,,,
kmieć,m,"farmer, peasant",chłop,dictionary_steenbergen,,,,,,
kmody,adj,comfortable,wygodny,dictionary_steenbergen,,,,,,
koaliceń,f,coalition,koalicja,dictionary_steenbergen,,,,,,
kobalt,n,cobalt,kobalt,dictionary_steenbergen,,,,,,
kobój,m,cowboy,kowboj,dictionary_steenbergen,,,,,,
kocidzan,adv,daily,codziennie,dictionary_steenbergen,,,,,,
kocidzany,adj,daily,codzienny,dictionary_steenbergen,,,,,,
kocidzańtać,f,"everyday life, daily life",codzienność,dictionary_steenbergen,,,,,,
kociestar,"v, 1",contest,rywalizować,dictionary_steenbergen,,,,,,
kocięć,f,content,"zawartość, treść",dictionary_steenbergen,,,,,,
kocięwaceń,f,continuation,przedłużenie,dictionary_steenbergen,,,,,,
kocięwar,"v, 1",continue,przedłużać,dictionary_steenbergen,,,,,,
kocięwu,adv,continuously,ciągle,dictionary_steenbergen,,,,,,
kocięwy,adj,continuous,ciągły,dictionary_steenbergen,,,,,,
kociona,f. I,chain,łańcuch,dictionary_steenbergen,,,,,,
kociół,m,puppy,szczenię,dictionary_steenbergen,,,,,,
kociwiecz,adv,more and more,coraz,dictionary_steenbergen,,,,,,
kociwy,m,prisoner,wiezień,dictionary_steenbergen,,,,,,
koczepceń,f,"understanding, conception",pojęcie,dictionary_steenbergen,,,,,,
koczepier,"v, irr.","conceive, understand","rozumieć, pojmować",dictionary_steenbergen,,,,,,
koczętraceń,f,concentration,"skupienie, skupisko",dictionary_steenbergen,,,,,,
koczętrar,"v, 1",concentrate,skupiać,dictionary_steenbergen,,,,,,
kodamód,adv,in some way,w jakiś sposób,dictionary_steenbergen,,,,,,
kodawierz,m,cadavre,zwłoki,dictionary_steenbergen,,,,,,
kodraśmy,num,fourtieth,czterdziesty,dictionary_steenbergen,,,,,,
kodrzęta,num,fourty,czterdzieści,dictionary_steenbergen,,,,,,
koduca,f. I,behaviour,zachowanie,dictionary_steenbergen,,,,,,
kodyczer,"v, 7",bring along,sprowadzać,dictionary_steenbergen,,,,,,
kodzieceń,f,condition,warunek,dictionary_steenbergen,,,,,,
kodzieconały,adj,conditional,warunkowy,dictionary_steenbergen,,,,,,
kodziemnar,"v, 1",condemn,potępiać,dictionary_steenbergen,,,,,,
kofieciar,"v, 2",confess,przyznawać,dictionary_steenbergen,,,,,,
kofierzmaceń,f,confirmation,potwierdzenie,dictionary_steenbergen,,,,,,
kofierzmar,"v, 1",confirm,potwierdzić,dictionary_steenbergen,,,,,,
kofieszeń,f,confession,przyznanie się,dictionary_steenbergen,,,,,,
kofla,f. I,"cap, bonnet",czapka,dictionary_steenbergen,,,,,,
kofrotar,"v, 1",calm down,uspokajać,dictionary_steenbergen,,,,,,
kofyzar,"v, 1",mix,mieszać,dictionary_steenbergen,,,,,,
kogłar,"v, 1",to curdle,krzepnąć,dictionary_steenbergen,,,,,,
koju ... iłu,conj,the ... the,im ... tym,dictionary_steenbergen,,,,,,
kokiżytar,"v, 1",conquer,zdobywać,dictionary_steenbergen,,,,,,
kokiżytatórz,m,conquerer,zdobywca,dictionary_steenbergen,,,,,,
"koklar, -rze",n. III,spoon,łyżka,dictionary_steenbergen,,,,,,Isn't the suffix information misleading (compare the nouns grammar section)
kokłudzier,"v, 7",conclude,wywnioskować,dictionary_steenbergen,,,,,,
kokłużeń,f,conclusion,wniosek,dictionary_steenbergen,,,,,,
kokrodza,f. I,concord,"zgoda, jedność",dictionary_steenbergen,,,,,,
kokwier,"v, 7",cook,gotować,dictionary_steenbergen,,,,,,
kol,m,hill,wzgórze,dictionary_steenbergen,,,,,,
kolega,m. I,"colleague, friend",kolega,dictionary_steenbergen,,,,,,
kolędarz,n,"calendar, agenda",kalendarz,dictionary_steenbergen,,,,,,
kolżer,"v, 7",collect,zbierać,dictionary_steenbergen,,,,,,
koła,f. I,glue,klej,dictionary_steenbergen,,,,,,
kołaceń,f,dinner,kolacja,dictionary_steenbergen,,,,,,
kołąb,m,dove,gołąb,dictionary_steenbergen,,,,,,
kołbra,f. I,snake,wąż,dictionary_steenbergen,,,,,,
kołoraty,adj,coloured,barwny,dictionary_steenbergen,,,,,,
kołos,m,giant,olbrzym,dictionary_steenbergen,,,,,,
kołosały,adj,"gigantic, enormous","olbrzymi, ogromny",dictionary_steenbergen,,,,,,
kołórz,m,colour,kolor,dictionary_steenbergen,,,,,,
kołunia,f. I,colony,kolonia,dictionary_steenbergen,,,,,,
kołuniały,adj,colonial,kolonialny,dictionary_steenbergen,,,,,,
kołyna,f. I,pillar,filar,dictionary_steenbergen,,,,,,
kołysar,"v, 1","rock, lull",kołysać,dictionary_steenbergen,,,,,,
kombinaceń,f,combination,kombinacja,dictionary_steenbergen,,,,,,
kombinar,"v, 1",combine,kombinować,dictionary_steenbergen,,,,,,
komedia,f. I,comedy,komedia,dictionary_steenbergen,,,,,,
"komędamię, -tu","n. -mię, -miętu",commandment,przykazanie,dictionary_steenbergen,,,,,,
komędant,m,commander,komendant,dictionary_steenbergen,,,,,,
komędar,"v, 1",command,rozkazywać,dictionary_steenbergen,,,,,,
